Employee_ID,Full_Name,Department,Position,Region,Salary,Years_of_Service,Project_Name,Project_Budget,Project_Status,Contract_Type,Performance_Score,Compliance_Status,Is_Under_Investigation,Under_Investigation,Last_Promotion_Date,Leave_Days_Remaining,Overtime_Hours,Supervisor_Name,Security_Clearance,Remarks
5ad08035-ffeb-42d5-8278-49af22378038,Robert Wilson,Ministry of Labor,Policy Advisor,North,299263,26,Implemented leadingedge product,27429173,Completed,Temporary,3.64,Non-Compliant,Yes,1,25/07/2024,48,263,Joel Acosta,Low,On measure while benefit wish grow executive.
abcbaa45-954d-4c4a-804e-01762953632f,David Snyder,Ministry of Environment,Director,South,149616,8,Universal didactic installation,25759816,Completed,Contract,3.99,Non-Compliant,No,0,12/01/2024,35,464,Michael Stephens,High,Tend game young day main Congress their.
09e666f4-452b-4740-b84b-3135255d6bdf,Amanda Myers,Ministry of Transport,Policy Advisor,West,145983,12,Expanded asynchronous knowledgebase,21857353,Active,Temporary,2.25,Compliant,No,0,26/08/2016,20,222,Krista Martinez,Low,Yourself hope not soon away music.
931592b7-fd72-470a-883d-0802a80a5a21,Ricardo Cook,Ministry of Environment,Assistant Director,Central,244816,27,Profit-focused fresh-thinking knowledgebase,40371958,Active,Permanent,4.38,Compliant,Yes,1,02/03/2024,36,420,Taylor Medina,Top Secret,Another cover have television player fill.
3ac8c377-4e41-4907-8b0d-ee6522b0c715,Denise Ellison MD,Ministry of Labor,Auditor,West,227563,8,Reactive homogeneous groupware,42119280,On Hold,Permanent,2.04,Compliant,Yes,1,09/06/2022,51,492,John White,Low,Cause follow site continue country.
6c504977-b775-4f57-8c50-50c6aa2b34c4,Audrey Rodriguez,Ministry of Environment,Data Analyst,West,164123,25,Organized grid-enabled protocol,4529899,On Hold,Permanent,1.01,Under Review,Yes,1,12/10/2017,23,120,Ashley Hernandez,Low,Suddenly alone four.
6d2f5724-de4d-4d31-96f9-921527eab3b7,Jocelyn Martin,Ministry of Transport,Assistant Director,South,189661,4,Phased logistical function,37545583,Completed,Permanent,2.51,Under Review,No,0,29/12/2015,54,480,Stephen Alexander,High,Civil both nice under particularly become dog teacher.
356f899a-5f2d-4bef-9a14-9cdde59fbe50,Theresa Carroll,Ministry of Finance,Assistant Director,South,83484,33,Operative stable extranet,35602493,Cancelled,Permanent,3.28,Non-Compliant,Yes,1,25/08/2018,24,410,Diana Rivera,Top Secret,Air test kitchen spring world resource vote direction.
e3490523-8f88-4207-8aec-ee202bf919c0,Edgar Miller,Ministry of Health,Auditor,West,122989,1,Multi-channeled local open architecture,7447000,On Hold,Permanent,2.91,Under Review,No,0,20/04/2017,6,172,Matthew Lindsey,Medium,Make section class like her per draw.
84e5dce6-83c9-4cbe-a147-6985b6045da1,Jorge Thomas,Ministry of Education,Director,Central,76212,19,Inverse disintermediate system engine,5132661,On Hold,Temporary,4.45,Under Review,No,0,01/12/2019,41,3,Tina Davis,High,Natural stand stay it.
d3eb29bb-d6d2-42e7-a315-0aa6e63fb9df,Scott Miller,Ministry of Environment,Policy Advisor,South,83525,31,Synchronized mobile standardization,17775548,Cancelled,Contract,1.42,Compliant,No,0,28/09/2015,16,341,Michael Green,High,After from tough third.
226e6c9a-4995-4cd1-a777-2a9fad0b6701,Lisa Little,Ministry of Transport,Director,Central,218274,16,Front-line next generation hub,26145678,Active,Temporary,3.22,Compliant,No,0,05/04/2019,28,127,Richard Brown,Medium,Make lose plant end region drive author.
c0a7b282-74d3-4f50-9ab6-25669aa178bd,Denise Tran,Ministry of Finance,Policy Advisor,South,203707,14,Balanced hybrid pricing structure,7703876,Active,Contract,3.05,Compliant,Yes,1,09/08/2023,29,473,Donna Pena,Top Secret,Respond hour onto country son yeah deal.
c2f2d063-8c3e-40d3-9387-b34ef8dad0f8,Joshua Barton,Ministry of Energy,Field Officer,Central,103208,5,Re-contextualized fresh-thinking Graphical User Interface,20903158,Active,Contract,2.13,Compliant,Yes,1,03/08/2021,6,479,Travis Peterson,Medium,List unit amount traditional watch along item.
cdbe3291-d813-42ef-8763-ce00da0fc0ce,John Oliver,Ministry of Labor,Field Officer,Central,73828,26,Streamlined grid-enabled Internet solution,31789356,Completed,Temporary,4.29,Under Review,No,0,12/06/2019,32,471,Sarah Marsh,High,Deep feel back notice.
00e45731-9906-41fc-8851-993ab0842ada,Kathryn Gallagher,Ministry of Health,Assistant Director,East,189783,28,Customizable background orchestration,13754687,Completed,Contract,4.01,Non-Compliant,No,0,20/09/2021,6,109,Joseph Morrison,Top Secret,Floor institution difficult month yard.
09dc2671-57f4-4719-a4e3-90299236bf7a,Edward Middleton,Ministry of Energy,Assistant Director,South,43420,2,Reduced multi-tasking methodology,27800781,Active,Temporary,3.93,Compliant,Yes,1,07/08/2021,57,354,John Hanson,Top Secret,Work important pass close describe.
b2fccc19-4f0a-4115-88ef-d1c3010a7776,Jessica Berger,Ministry of Transport,Clerk,East,136752,6,Polarized composite budgetary management,42206227,Cancelled,Permanent,4.5,Under Review,No,0,11/04/2017,23,36,Garrett Leonard DVM,Top Secret,Lawyer participant risk far claim yet beat.
8e92a4e5-4747-44a8-8726-fa07750b12d8,Sara Shaffer,Ministry of Education,Auditor,West,171373,9,Integrated directional solution,46692494,Active,Permanent,3.89,Non-Compliant,Yes,1,29/11/2019,10,479,Edward Jordan,Top Secret,Growth degree sense night.
a88dfcb3-662b-4f95-bfdb-e65405b60e5c,Joseph Allen,Ministry of Labor,Engineer,Central,216308,33,Public-key global complexity,21581071,Active,Temporary,1.93,Compliant,Yes,1,07/11/2018,8,70,Carolyn Buchanan,Low,Leg doctor suffer apply.
3093e5be-e5c9-4b5f-8ba2-dea1c5502c09,Sylvia Dillon,Ministry of Finance,Field Officer,Central,155294,25,Robust executive access,35216950,Completed,Temporary,3.82,Compliant,No,0,13/11/2017,11,288,Dana Romero,Top Secret,Bit listen cause sense effect particularly the.
aff1071a-8c61-4dff-988f-4b3b6ba0c01b,Kathy Cherry,Ministry of Labor,Auditor,North,288930,13,Open-source 5thgeneration initiative,33315532,Cancelled,Permanent,2.23,Compliant,Yes,1,29/04/2018,34,30,William Bell,Low,Western military region group want many hot according.
17540696-34b5-49bd-8774-f9cf3d98d761,Paul Anderson,Ministry of Energy,Assistant Director,South,237307,9,Devolved full-range ability,38902832,On Hold,Temporary,1.97,Compliant,Yes,1,10/11/2023,3,438,Zachary Greene,Top Secret,Indeed girl language across compare eat whether.
7da9eec5-fd78-48bc-8e44-459cad4b90a8,Kimberly Taylor,Ministry of Energy,Director,West,225312,13,Customer-focused scalable algorithm,26948502,Cancelled,Contract,1.29,Compliant,Yes,1,24/05/2025,35,380,Olivia Young,Low,Quality must relationship view but late hard score.
ed90cf5c-2199-49ea-9811-110987a2c45d,Emily Washington,Ministry of Defense,Assistant Director,West,164019,31,Vision-oriented 3rdgeneration function,8656135,Completed,Permanent,3.98,Non-Compliant,No,0,25/07/2018,27,267,Julie Sanchez,High,Manager figure fill rock street care.
07637452-d18a-4ae3-ba6f-2394c26da36f,Erin Bush,Ministry of Labor,Director,South,105726,11,Mandatory secondary algorithm,15550708,On Hold,Contract,3.84,Non-Compliant,No,0,19/07/2020,56,10,Laurie Hutchinson,Top Secret,Make bring become.
95eca7c9-2feb-49f6-a56b-a003766c1cce,Yvonne Bond,Ministry of Energy,Policy Advisor,North,181564,4,Stand-alone attitude-oriented paradigm,2844804,Completed,Permanent,1.94,Compliant,No,0,04/03/2024,12,343,Jeanette Lewis,Top Secret,Raise energy picture together join issue third.
e8467f5f-34b1-4746-9506-95a8b737053b,Devin Wilkins,Ministry of Environment,Engineer,North,155668,34,Triple-buffered tertiary application,35242251,Active,Permanent,4,Non-Compliant,Yes,1,27/06/2019,22,327,Michael Huang,High,Heavy how beautiful property article cup.
bb265499-a87d-4e72-ad55-21f6dbdddd6d,Stephanie Brown,Ministry of Energy,Inspector,South,272351,4,Object-based optimal solution,22059317,On Hold,Temporary,4.67,Under Review,Yes,1,06/12/2021,18,31,Paul Cole,Top Secret,Sure read walk continue sure.
63398a0c-7fff-489d-bb1f-838d10382b72,Claudia Pittman,Ministry of Labor,Inspector,Central,46102,19,Re-contextualized regional moratorium,43563413,Completed,Contract,1.43,Non-Compliant,Yes,1,13/12/2020,41,56,Marvin Carpenter,High,Agent physical building.
2346ee64-ac31-4f84-8fff-c5dbf128c74b,Rodney Walsh,Ministry of Finance,Inspector,Central,221408,6,Balanced explicit challenge,23418816,Active,Permanent,1.93,Compliant,No,0,18/03/2022,36,165,Tommy Ramirez,Low,Brother appear claim again.
baa44d8e-478e-49a9-9c98-3d68ccb5e5bf,Kyle Anderson,Ministry of Labor,Policy Advisor,West,158015,34,Ergonomic object-oriented methodology,6456381,Completed,Temporary,4,Under Review,Yes,1,22/11/2015,38,187,Carolyn Rowe,Low,Involve work its avoid concern organization some.
ad5ef6a1-e0ee-434f-a71d-12c176bd0af1,Ronald Cox,Ministry of Labor,Assistant Director,South,256386,18,Synchronized impactful process improvement,15149424,Cancelled,Temporary,2.1,Non-Compliant,Yes,1,17/01/2021,23,341,Jamie Morton,Medium,Field group really north.
6b27fe16-1230-4ef8-8dfb-9df377ac9449,Hannah Hansen,Ministry of Interior,Clerk,Central,294079,13,Proactive maximized Internet solution,34248989,Completed,Contract,3.5,Under Review,Yes,1,06/09/2022,15,481,Suzanne Black,Low,Story begin difference cost material operation.
4c1026ff-7329-485e-9e11-fb4792716a3b,Carrie Garcia,Ministry of Transport,Assistant Director,North,66641,23,Adaptive dedicated standardization,40894346,Cancelled,Permanent,1.32,Under Review,Yes,1,28/03/2024,32,18,Kristina Flores,High,Table pressure far scientist.
ab0bfea4-4378-4c71-8f8c-ec53fb44c7e3,Jeffrey Richardson,Ministry of Interior,Field Officer,South,205656,19,Networked value-added functionalities,1090121,Completed,Temporary,2.81,Compliant,No,0,07/02/2022,11,115,Robert Evans,Medium,Of daughter continue station high agent us.
452e2851-ae0b-4ad1-9110-689b6754ce0b,Bradley Anderson,Ministry of Energy,Inspector,West,203817,11,Business-focused full-range forecast,28715154,Active,Permanent,3.96,Non-Compliant,No,0,10/01/2016,33,467,Jose Smith,High,Life personal door space size them above professor.
63ffe1d6-5d4c-432e-925d-fb50e7c3b1d7,Elizabeth Ruiz,Ministry of Labor,Assistant Director,Central,291614,1,Optional fault-tolerant emulation,30859885,Cancelled,Contract,3.75,Compliant,No,0,06/12/2021,6,183,Tyler Baker,Low,Discussion partner word including.
8a2d0e68-2308-421c-9ac6-8d3026cad8c4,Danny Garrison,Ministry of Transport,Field Officer,Central,194165,24,Grass-roots 24hour ability,45288745,Cancelled,Temporary,4.26,Compliant,Yes,1,16/03/2020,10,269,Ann Hudson,Low,Yeah style interest office.
eab7a600-b2da-4700-a433-49156b231204,James Santiago,Ministry of Interior,Policy Advisor,North,237177,7,Future-proofed 24hour Internet solution,41500302,Active,Temporary,4.51,Compliant,No,0,02/10/2023,30,32,Cynthia Carter,Low,House put American religious.
2b6a3009-b7cd-4f50-ad4f-42088841f241,Rebecca Pugh,Ministry of Labor,Clerk,Central,143746,25,Phased static algorithm,49902235,Cancelled,Permanent,4.09,Compliant,Yes,1,11/02/2018,28,9,Rachel Burton,High,Hope give scene by different.
83251b97-f657-4f08-b66f-ea54b0f9f228,Jason Baird,Ministry of Education,Auditor,Central,271271,21,Organized background intranet,17360658,Completed,Permanent,3.69,Non-Compliant,No,0,15/06/2022,12,79,Sydney Melendez,Top Secret,Join understand another home expect mean.
a2ba7301-332e-4cf8-8d17-a1c8ea938812,John Peters,Ministry of Interior,Policy Advisor,North,222957,15,Realigned responsive Graphic Interface,15610435,Completed,Temporary,1.13,Non-Compliant,Yes,1,01/03/2016,30,191,Janet Tanner,Medium,Ok know role most maybe Republican growth.
5b103b09-2c7e-4a1e-9044-c93fbf76cc69,Jack Ward,Ministry of Transport,Policy Advisor,North,76631,1,Expanded fresh-thinking process improvement,38926657,Cancelled,Contract,3.14,Compliant,No,0,04/08/2022,1,319,Courtney Anderson,High,Suffer fill later hospital federal call health wait.
e1867129-54b9-496b-ad05-81f3418a1aab,Brian Freeman,Ministry of Interior,Assistant Director,West,282289,12,Polarized even-keeled system engine,15560040,Completed,Temporary,1.15,Under Review,No,0,31/01/2023,38,189,Angela Howe,Low,Bag score exactly how can.
30a863e0-7ff8-4d4a-b33d-786f50da6903,Darren Lewis,Ministry of Defense,Inspector,South,112991,7,Devolved systematic toolset,37763977,Cancelled,Temporary,4.23,Non-Compliant,Yes,1,04/02/2022,14,67,Mark Fuller,Top Secret,Happen eight four conference.
dab4702c-5c68-4761-8701-ec796850c890,Kevin Johnson,Ministry of Defense,Data Analyst,Central,44014,15,Upgradable background time-frame,47247213,On Hold,Contract,2.28,Compliant,Yes,1,09/02/2021,56,474,April Pierce,Medium,Ten house throw respond bit close class.
a02417ca-03ca-4707-8e35-e1e9b1a570af,Kimberly Torres,Ministry of Energy,Inspector,Central,51093,21,Profound full-range interface,45974854,Completed,Contract,3.25,Non-Compliant,Yes,1,11/04/2024,10,347,Kelly Hunt,High,Decade contain simply reality.
2a8d6d36-5cf6-4872-902e-1a8de8d2b572,Allen Brown,Ministry of Education,Director,North,58070,19,Vision-oriented exuding Internet solution,46731158,Cancelled,Temporary,2.12,Compliant,No,0,11/11/2018,33,124,Vincent Briggs,Low,Few serious read energy.
37d5c758-40f5-441f-8cb0-b1ed95b463e0,Valerie Johnson,Ministry of Finance,Policy Advisor,West,75777,29,Automated secondary success,40277198,Completed,Contract,4.13,Compliant,No,0,17/04/2024,38,426,Melissa Robinson,Medium,New opportunity cover allow walk next deep.
636f0ef3-7e74-465c-a294-2e6eb51f189c,Linda Randall,Ministry of Finance,Director,Central,96958,25,Operative maximized concept,1851797,On Hold,Permanent,4.55,Under Review,No,0,27/11/2022,3,335,Jamie Erickson,Low,Movie treatment perform commercial.
1d12988f-b56c-4b93-93d1-6610a4bc1791,Andrew Russell,Ministry of Transport,Director,West,122074,33,Automated asynchronous flexibility,8586014,On Hold,Contract,2.59,Compliant,No,0,07/11/2018,10,58,Erica Avery,Top Secret,No month according often section system under.
8c967c39-d90f-471f-90e8-094df8d14e22,Lisa Fisher MD,Ministry of Environment,Auditor,East,50729,32,Exclusive mobile encryption,32522005,Completed,Temporary,4.45,Compliant,No,0,04/12/2022,28,435,Samantha Parker,Medium,Black until minute lead drive analysis.
7a30cefe-b886-4bd6-8480-5d204495a809,Amy Bell,Ministry of Finance,Auditor,North,270785,26,Switchable bifurcated analyzer,3552814,On Hold,Contract,2.07,Non-Compliant,No,0,16/06/2020,1,96,Brian Hill,Medium,Politics place raise.
17dca985-035e-4917-93f7-95cdec7b3295,James Lopez,Ministry of Transport,Auditor,Central,216089,11,Triple-buffered regional application,29038651,Completed,Temporary,3.14,Under Review,No,0,06/02/2020,15,495,Hannah Hickman,High,Population not hospital partner government culture black.
6996b7eb-ec00-4230-af73-88e0a20e18aa,John Dixon,Ministry of Education,Engineer,West,237392,8,Profound fresh-thinking workforce,40525111,Active,Temporary,4.44,Non-Compliant,Yes,1,22/11/2017,38,274,Justin Brooks,Low,Since me born operation condition more.
0d8a0811-c93b-4cc4-a941-04b8000e01db,Terry Jones,Ministry of Environment,Director,South,198823,14,Cross-platform bi-directional hierarchy,29844711,Active,Contract,2.3,Under Review,Yes,1,20/05/2024,12,148,Sheila Guzman,Medium,Everyone fire only she right.
2ecc2f13-812d-4d6a-9a69-132fc55017de,Eric Bird,Ministry of Environment,Assistant Director,West,277472,10,Advanced system-worthy task-force,8138762,On Hold,Temporary,4.82,Compliant,Yes,1,01/06/2021,36,277,Meredith Webster,Top Secret,Realize land these current option film for side.
0e7b2839-dab5-4008-a7fb-abd7509edc6b,Michael Brooks,Ministry of Defense,Director,West,145864,2,Multi-layered mobile system engine,43064476,Completed,Contract,1.49,Under Review,Yes,1,29/10/2015,16,264,Amy Jacobson,Medium,Down fire probably where city candidate.
340dc7f2-2c32-4d81-8552-e61973572a07,Kelly Mueller,Ministry of Energy,Policy Advisor,East,170858,9,Reactive 4thgeneration middleware,36546344,Active,Contract,1.07,Non-Compliant,Yes,1,23/06/2024,20,8,Andrew Parker,Low,Natural very short step.
29e95ca9-5a6d-4043-9cb2-19cb736e6829,Nancy Kelley,Ministry of Labor,Auditor,Central,249141,3,Extended multi-state software,41009998,Cancelled,Contract,4.62,Compliant,No,0,20/02/2020,43,456,Michael Andersen,Low,Write ok author less.
2ef56ee7-48f4-4a77-9085-70489197ed37,Steven Huffman,Ministry of Environment,Policy Advisor,Central,276719,21,Mandatory zero tolerance core,16700352,Cancelled,Temporary,1.27,Under Review,No,0,21/01/2023,59,282,Jason Franco,Top Secret,Hold heart section near customer.
9c6f4dad-ac3e-40d8-b449-1c5c16ad981b,Debbie Stewart,Ministry of Health,Auditor,North,145510,26,Reverse-engineered motivating knowledgebase,30462557,Cancelled,Contract,4.97,Under Review,No,0,21/07/2020,18,272,Robert Campbell DDS,Medium,Part least really late southern energy nearly.
a037d239-3f16-4920-899e-598388094503,Gary Willis,Ministry of Transport,Engineer,West,94748,8,Front-line coherent protocol,41567922,Completed,Temporary,4.81,Non-Compliant,No,0,13/04/2025,6,427,Frank Williams,Low,Forget model senior key.
60ff723c-2f96-4e55-be00-4ccd14797a1f,Thomas Steele,Ministry of Environment,Assistant Director,South,45801,2,Visionary encompassing open system,30609250,On Hold,Temporary,1.55,Under Review,No,0,21/10/2015,37,300,Jeffrey Norris,High,Recognize movie spend property professional catch large.
9cbc8588-d5de-442c-9c53-8723ce88b19e,Thomas Sims,Ministry of Environment,Field Officer,East,190262,6,Ameliorated non-volatile portal,38453225,Completed,Temporary,3.15,Non-Compliant,Yes,1,30/03/2023,7,7,Anna Lee,Low,Because hundred indeed base.
1d699ac3-b7c8-4153-9c38-3c70f4ba5fa7,Keith Chambers,Ministry of Health,Auditor,West,220761,28,Organic transitional focus group,24215111,On Hold,Permanent,1.74,Non-Compliant,No,0,23/04/2016,12,207,Deborah Moyer,Medium,Free measure skill learn.
e408a6fc-89a4-49cb-9e8a-6a43ad3286f0,Angelica Brooks,Ministry of Environment,Data Analyst,South,275362,29,Pre-emptive global product,15538825,Completed,Permanent,2.71,Compliant,Yes,1,25/08/2015,36,401,Megan Ellis,High,Under win pass right price.
fc10cab5-e5f3-41b2-accf-4baa19e9b824,Shirley Green,Ministry of Labor,Engineer,North,222065,26,Open-architected real-time throughput,2428476,Completed,Permanent,1.25,Non-Compliant,Yes,1,15/06/2022,1,124,Jon Gilbert,Medium,Conference explain suddenly appear pick action according.
